rp_c,LP_stage,HP_stage,pressure,temp,enthalpy,fi,cpa,tci_hp,t_clp_ex
63.0,10,0,4.032774480202992,439.8604527125918,153.4950825562536,0.4298270801804947,1.0194886933430212,326.31956591996385,543.4637727997589
63.0,11,0,4.630010271613935,458.86618368292983,172.89903214763726,0.47338809552741673,1.02245565182682,326.31956591996385,543.4637727997589
63.0,12,0,5.315694001855394,478.6931246699658,193.20402390823517,0.5171332760797157,1.0258089569806133,326.31956591996385,543.4637727997589
63.0,13,0,6.10292441349416,499.3767589651647,214.46006862414924,0.5610865863738209,1.0295856627215934,326.31956591996385,543.4637727997589
63.0,14,0,7.006740114051481,520.9541030414524,236.72101091839232,0.6052745491823168,1.0338258927214439,326.31956591996385,543.4637727997589
63.0,15,0,8.044406861291883,543.4637727997589,260.04492631852014,0.6497265053167602,1.0385730582213495,326.31956591996385,543.4637727997589
63.0,0,1,7.883518724066045,326.31956591996385,38.5393303304926,0.12598299623803705,1.0069216115352815,326.31956591996385,543.4637727997589
63.0,0,2,9.063231016546142,340.4345736760364,52.75944905794409,0.16879686182170203,1.0079948477017,326.31956591996385,543.4637727997589
63.0,0,3,10.419478831010876,355.1601284686996,67.61189616895084,0.21168097027632635,1.0092642579691717,326.31956591996385,543.4637727997589
63.0,0,4,11.978679447945533,370.52263961279994,83.12794047636305,0.25464686697910444,1.0107505674946689,326.31956591996385,543.4637727997589
63.0,0,5,13.771203305253197,386.5496587625431,99.34085683652854,0.2977073935194778,1.0124763447967589,326.31956591996385,543.4637727997589
63.0,0,6,15.831965560038658,403.2699293235757,116.28610916220566,0.3408768202800438,1.0144661469097185,326.31956591996385,543.4637727997589
63.0,0,7,18.201106173389814,420.71343800239396,134.0015544907955,0.38417099233947355,1.0167466741235325,326.31956591996385,543.4637727997589
63.0,0,8,20.924771764991124,438.91146858553174,152.52767070047983,0.42760749005598564,1.0193469346814978,326.31956591996385,543.4637727997589
63.0,0,9,24.0560144666979,457.89665804497554,171.90781077840057,0.47120580583296645,1.0222984197740412,326.31956591996385,543.4637727997589
63.0,0,10,27.655825283130586,477.7030550704293,192.18848689090123,0.5149875387270573,1.025635289122295,326.31956591996385,543.4637727997589
63.0,0,11,31.79432208730431,498.36618113340177,213.4196878891549,0.5589766087352319,1.0293945673857228,326.31956591996385,543.4637727997589
63.0,0,12,36.552115391322616,519.9230941926314,235.65523430744736,0.6031994927930929,1.033616351551966,326.31956591996385,543.4637727997589
63.0,0,13,42.02187849490461,542.4124551551004,258.9531753792573,0.6476854847340577,1.0383440293710475,326.31956591996385,543.4637727997589
63.0,0,14,48.31015259542906,565.8745972118302,283.37623311139043,0.6924669817008077,1.0436245087765619,326.31956591996385,543.4637727997589
63.0,0,15,55.53942201980894,590.3515981728099,308.99229902205343,0.7375797997691657,1.049508458089402,326.31956591996385,543.4637727997589
63.0,0,16,63.8504999999999,615.8873559307827,331.3298930900697,0.7637230863993079,1.0548916282822511,326.31956591996385,543.4637727997589
64.0,1,0,1.1642057827894952,300.63731390075526,12.700729522166773,0.043266216965276084,1.0053319708485966,326.51179871629654,544.7453247753102
64.0,2,0,1.3373212675683286,313.67666588971076,25.814356300337142,0.08608598040712014,1.006080278160301,326.51179871629654,544.7453247753102
64.0,3,0,1.536178740158289,327.2815654418939,39.508021657302535,0.12895717669785456,1.006990278445808,326.51179871629654,544.7453247753102
64.0,4,0,1.7646059918012442,341.476541693917,53.80979186462318,0.17188925356797183,1.0080796531837468,326.51179871629654,544.7453247753102
64.0,5,0,2.027000000000001,356.2871876691139,68.74945530497585,0.21489274368670258,1.0093676895685644,326.51179871629654,544.7453247753102
64.0,6,0,2.328411565578991,371.74020642082564,84.3586731639859,0.2579793763860762,1.0108754100052095,326.51179871629654,544.7453247753102
64.0,7,0,2.6746425351366585,387.86345917702965,100.67114721483216,0.30116220061811344,1.012625710556182,326.51179871629654,544.7453247753102
64.0,8,0,3.072357480316579,404.68601557311536,117.72280681300096,0.34445572028757604,1.0146435087574694,326.51179871629654,544.7453247753102
64.0,9,0,3.52921198360249,422.23820606337415,135.55201747761183,0.3878760432224333,1.0169559012041418,326.51179871629654,544.7453247753102
64.0,10,0,4.054000000000004,440.55167660570004,154.19981372428913,0.43144104517698895,1.0195923312820125,326.51179871629654,544.7453247753102
64.0,11,0,4.656823131157985,459.65944571809496,173.71015913547987,0.4751705504099369,1.022584767387022,326.51179871629654,544.7453247753102
64.0,12,0,5.34928507027332,479.59596400984975,194.13023701045896,0.5190865305431566,1.0259678919268918,326.51179871629654,544.7453247753102
64.0,13,0,6.144714960633162,500.3971762947336,215.51077533220007,0.5632133235886584,1.029779301337681,326.51179871629654,544.7453247753102
64.0,14,0,7.058423967204984,522.1005863981794,237.9064102251392,0.6075778752328473,1.0340597172684816,326.51179871629654,544.7453247753102
64.0,15,0,8.108000000000011,544.7453247753102,261.3760925599947,0.6522100046915199,1.0388532089873583,326.51179871629654,544.7453247753102
64.0,0,1,7.945840000000011,326.51179871629654,38.73289504909494,0.12657799282619245,1.0069352805106637,326.51179871629654,544.7453247753102
64.0,0,2,9.139674796109741,340.6868691786063,53.013764276929194,0.1695464677249353,1.008015311717103,326.51179871629654,544.7453247753102
64.0,0,3,10.512879113931758,355.4773312543322,67.93204230623002,0.21258588398096573,1.009293278038128,326.51179871629654,544.7453247753102
64.0,0,4,12.092402599618223,370.90990134244186,83.51937329500497,0.25570793585697793,1.0107901632025282,326.51179871629654,544.7453247753102
64.0,0,5,13.909243989828946,387.01245569842035,99.80944011722674,0.2989256352467574,1.0125288239113153,326.51179871629654,544.7453247753102
64.0,0,6,15.999059473483022,403.814080787881,116.8381511484584,0.3422534469488607,1.0145341378335089,326.51179871629654,544.7453247753102
64.0,0,7,18.40286245774561,421.3451258262095,134.64384862635336,0.38570743758445636,1.0168331614056316,326.51179871629654,544.7453247753102
64.0,0,8,21.167828471417934,439.63725759914684,153.26754125251614,0.42930543955608247,1.0194552978152944,326.51179871629654,544.7453247753102
64.0,0,9,24.348221002259347,458.72351766333327,172.75316402377615,0.47306723159170305,1.0224324755148482,326.51179871629654,544.7453247753102
64.0,0,10,28.006456438143644,478.6383820301375,193.14786863804872,0.5170147375823382,1.025799337564273,326.51179871629654,544.7453247753102
64.0,0,11,32.21432901191648,499.41782344057896,214.50234821583052,0.5611722456035504,1.0295934420409338,326.51179871629654,544.7453247753102
64.0,0,12,37.05441978995292,521.0993763438316,236.87120051635216,0.6055666492132908,1.0338554736747423,326.51179871629654,544.7453247753102
64.0,0,13,42.6217173563402,543.7222046966829,260.31333431088757,0.6502277133433844,1.0386294667674913,326.51179871629654,544.7453247753102
64.0,0,14,49.02548199921658,567.3271727064138,284.8924241081419,0.6951883673518905,1.043963039330922,326.51179871629654,544.7453247753102
64.0,0,15,56.39138998461723,591.9569186448873,310.67741901138794,0.7404850280816584,1.0499076382251749,326.51179871629654,544.7453247753102
64.0,0,16,64.86400000000008,617.655931867175,333.1959490797455,0.7667486098576922,1.0553440916335237,326.51179871629654,544.7453247753102
65.0,1,0,1.1648076070767877,300.68377783549585,12.747441267268634,0.04342198999636886,1.005334421322611,326.7014339531323,546.0095596875485
65.0,2,0,1.3387042540739535,313.773631753404,25.91191205680895,0.08639786973014169,1.0060862978434675,326.7014339531323,546.0095596875485
65.0,3,0,1.538562307618547,327.43333442346506,39.6608524110599,0.12942562358761903,1.0070011715589526,326.7014339531323,546.0095596875485
65.0,4,0,1.7682576022453873,341.68769342583744,54.022651513575646,0.1725148124356365,1.008096932041761,326.7014339531323,546.0095596875485
65.0,5,0,2.032244604209953,356.5625963044962,69.0274474705815,0.21567609915480418,1.0093930994840707,326.7014339531323,546.0095596875485
65.0,6,0,2.335642796669471,372.08505758196964,84.7072809774036,0.25892136255217785,1.0109109566802148,326.7014339531323,546.0095596875485
65.0,7,0,2.6843359614945257,388.2832678207977,101.09626648454493,0.30226382277100083,1.0126736901652706,326.7014339531323,546.0095596875485
65.0,8,0,3.085086283077066,405.18664482081306,118.23078303950713,0.34571817937131366,1.0147065409366092,326.7014339531323,546.0095596875485
65.0,9,0,3.545665486942691,422.82588704522567,136.14968724767633,0.3893007633787167,1.0170369651690703,326.7014339531323,546.0095596875485
65.0,10,0,4.075005556330013,441.23302937253806,154.89455109335785,0.43302970473559144,1.0196948053091257,326.7014339531323,546.0095596875485
65.0,11,0,4.683371949574125,460.4415012755434,174.50992769333027,0.4769251167411622,1.0227124718973293,326.7014339531323,546.0095596875485
65.0,12,0,5.382562677487899,480.48618753306613,195.0436484232592,0.5210092992356594,1.026125136419426,326.7014339531323,546.0095596875485
65.0,13,0,6.186137101436118,501.4034915847049,216.54715526526306,0.5653069624714597,1.0299709354222082,326.7014339531323,546.0095596875485
65.0,14,0,7.109678889168958,523.2314016436362,239.0758726762958,0.6098454738225789,1.034291186047746,326.7014339531323,546.0095596875485
65.0,15,0,8.171098227900588,546.0095596875485,262.68962377532404,0.6546551297157521,1.039130613035596,326.7014339531323,546.0095596875485
65.0,0,1,8.007676263342576,326.7014339531323,38.92384678764094,0.12716461769094975,1.0069487904670553,326.7014339531323,546.0095596875485
65.0,0,2,9.215563172607563,340.9356838454571,53.26457585712487,0.1702852091419889,1.008035537361206,326.7014339531323,546.0095596875485
65.0,0,3,10.605649104109833,355.79011427248446,68.247736689497,0.21347743428083393,1.0093219628078927,326.7014339531323,546.0095596875485
65.0,0,4,12.205417163634865,371.2917462503222,83.905345982526,0.2567531353076761,1.0108293073203942,326.7014339531323,546.0095596875485
65.0,0,5,14.046496039608154,387.4687780898669,100.2714917161516,0.3001254934080385,1.01258071388803,326.7014339531323,546.0095596875485
65.0,0,6,16.165285327451187,404.3506366910633,117.38252371441855,0.34360916672076985,1.0146013788126318,326.7014339531323,546.0095596875485
65.0,0,7,18.603675178567766,421.9680310720347,135.27726630435478,0.38722044227374036,1.016918712567095,326.7014339531323,546.0095596875485
65.0,0,8,21.409874501994214,440.3530082304553,153.9972558128057,0.43097740332249723,1.0195625110650557,326.7014339531323,546.0095596875485
65.0,0,9,24.63936409291959,459.53901143878056,173.587005973941,0.4749001136794265,1.0225651376950227,326.7014339531323,546.0095596875485
65.0,0,10,28.355993532185686,479.56094107937673,194.09430468864286,0.5190108207900783,1.0259617164237333,326.7014339531323,546.0095596875485
65.0,0,11,32.63324354334344,500.45521813021315,215.57054598559128,0.5633341795011949,1.0297903362095941,326.7014339531323,546.0095596875485
65.0,0,12,37.555678765069935,522.2598504166,238.07110148604193,0.6078974986738078,1.0340922668849986,326.7014339531323,546.0095596875485
65.0,0,13,43.22061966141351,545.0145017494879,261.65573617358365,0.6527310130269847,1.0389121865626993,326.7014339531323,546.0095596875485
65.0,0,14,49.74006662486387,568.7605640760952,286.3890738201193,0.6978681828561274,1.0442984204924226,326.7014339531323,546.0095596875485
65.0,0,15,57.242914313297085,593.5412327741094,312.3411180234361,0.7433460245572311,1.050303191135083,326.7014339531323,546.0095596875485
65.0,0,16,65.87750000000005,619.4015852264258,335.03860338326405,0.769727703906235,1.0557902441168918,326.7014339531323,546.0095596875485
66.0,1,0,1.1654005468648108,300.729525073603,12.793432604589933,0.043575337300575966,1.0053368355106582,326.88854534606605,547.2569689737734
66.0,2,0,1.3400675230713368,313.86911657872844,26.007978335733327,0.08670490380330222,1.0060922321348942,326.88854534606605,547.2569689737734
66.0,3,0,1.540913097408099,327.58280823208275,39.81137355206315,0.12988678115653596,1.0070119159018653,326.88854534606605,547.2569689737734
66.0,4,0,1.7718608449832736,341.89568384088085,54.23232784535161,0.1731306425510479,1.008113982930858,326.88854534606605,547.2569689737734
66.0,5,0,2.0374223953743,356.8339231838093,69.30132644091475,0.21644728020543622,1.0094181847684613,326.88854534606605,547.2569689737734
66.0,6,0,2.3427855685878853,372.4248498966388,85.05078683963019,0.25984872146773763,1.0109460628584912,326.88854534606605,547.2569689737734
66.0,7,0,2.6939157205913253,388.6969814500731,101.5152333682171,0.30334835667909443,1.0127210923720156,326.88854534606605,547.2569689737734
66.0,8,0,3.097672278228753,405.6800813112499,118.73149187307503,0.3469610800048808,1.0147688358350804,326.88854534606605,547.2569689737734
66.0,9,0,3.561942740064877,423.40521338430216,136.73890706846748,0.39070344456599376,1.0171171069747504,326.88854534606605,547.2569689737734
66.0,10,0,4.095796760900592,441.9047988295576,155.5795853569262,0.43459383334431206,1.0197961451778048,326.88854534606605,547.2569689737734
66.0,11,0,4.709663330045062,461.2126753653048,175.2986662815323,0.47865264749321706,1.0228388009190261,326.88854534606605,547.2569689737734
66.0,12,0,5.41553450457194,481.36415916059536,195.9446261494739,0.5229025138583631,1.0262807324652525,326.88854534606605,547.2569689737734
66.0,13,0,6.227199677546513,502.39610943229013,217.56961778742,0.5673685137075696,1.030160614094663,326.88854534606605,547.2569689737734
66.0,14,0,7.160514957719861,524.3469958645051,240.22985085534972,0.6120784348840848,1.0345203559851799,326.88854534606605,547.2569689737734
66.0,15,0,8.233712923098553,547.2569689737734,263.9860176601722,0.6570630498370017,1.039405335817886,326.88854534606605,547.2569689737734
66.0,0,1,8.069038664636581,326.88854534606605,39.1122596745191,0.12774311261129956,1.0069621456206206,326.88854534606605,547.2569689737734
66.0,0,2,9.290908634320633,341.1811174781665,53.5119842037444,0.17101340463393694,1.0080555309359913,326.88854534606605,547.2569689737734
66.0,0,3,10.697802655179306,356.0986048024927,68.559107429333,0.21435601665338236,1.0093503210769688,326.88854534606605,547.2569689737734
66.0,0,4,12.317738356225872,371.6683305323797,84.286015835112,0.25778293787498224,1.0108680115850905,326.88854534606605,547.2569689737734
66.0,0,5,14.182975990773215,387.91881253604754,100.72719964748711,0.30130751777921966,1.0126320298755296,326.88854534606605,547.2569689737734
66.0,0,6,16.330660884120572,404.8798155705852,117.91944717699658,0.34494460678538,1.0146678889131078,326.88854534606605,547.2569689737734
66.0,0,7,18.80356316513841,422.5824057997652,135.90206178132522,0.388710711207795,1.0170033511292687,326.88854534606605,547.2569689737734
66.0,0,8,21.650929513156104,441.0590076955446,154.7171042659321,0.4326241639787353,1.0196686029777335,326.88854534606605,547.2569689737734
66.0,0,9,24.929463882288797,460.3434634274747,174.40966388040462,0.47670531276901706,1.022696440489522,326.88854534606605,547.2569689737734
66.0,0,10,28.704456733864603,480.47109484879803,195.02816144865304,0.5209767273117811,1.0261224661376394,326.88854534606605,547.2569689737734
66.0,0,11,33.05108526508183,501.4787681927682,216.62468859255353,0.5654634279287336,1.0299852972554648,326.88854534606605,547.2569689737734
66.0,0,12,38.05591052733497,523.404961597692,239.25538747521355,0.6101931374736611,1.0343267861677266,326.88854534606605,547.2569689737734
66.0,0,13,43.818601248612865,546.2898355843733,262.9808760053377,0.6551965591477726,1.0391922520854455,326.88854534606605,547.2569689737734
66.0,0,14,50.4539186890767,570.1753066150484,287.86672401189446,0.7005076829082363,1.0446307246823812,326.88854534606605,547.2569689737734
66.0,0,15,58.094002057278075,595.1051238685429,313.983986522036,0.7461641234883317,1.0506951991056164,326.88854534606605,547.2569689737734
66.0,0,16,66.89099999999999,621.124949372276,336.8584935225594,0.7726617663123447,1.0562302642173635,326.88854534606605,547.2569689737734
67.0,1,0,1.165984864984457,300.77457718210934,12.838725211196317,0.043726332233620525,1.0053392144813886,327.07320344427416,548.4880229618276
67.0,2,0,1.3414116481231597,313.963164708394,26.10259972448893,0.0870072294310652,1.0060980834921511,327.07320344427416,548.4880229618276
67.0,3,0,1.5432320467937448,327.7300552367744,39.95965385786548,0.1303408697649745,1.0070225156690036,327.07320344427416,548.4880229618276
67.0,4,0,1.7754170791519406,342.1006066277162,54.43891515504152,0.1737370379522973,1.008130812158895,327.07320344427416,548.4880229618276
67.0,5,0,2.0425352178846317,357.1012886520249,69.57121340421068,0.21720665469127287,1.0094429542487784,327.07320344427416,548.4880229618276
67.0,6,0,2.349842279478254,372.7597317467175,85.38934025645574,0.26076189495218466,1.0109807403219282,327.07320344427416,548.4880229618276
67.0,7,0,2.70338483766376,389.10477790877854,101.92822716273176,0.3044163182961647,1.0127679323791348,327.07320344427416,548.4880229618276
67.0,8,0,3.1101191958010923,406.1665338205436,119.22514392438123,0.348185012459298,1.0148304125730006,327.07320344427416,548.4880229618276
67.0,9,0,3.578048259103803,423.97642630456346,137.3199204359953,0.3920847515704352,1.017196350185923,327.07320344427416,548.4880229618276
67.0,10,0,4.116378999801697,442.5672602100951,156.2551945159608,0.4361341705167508,1.0198963794551246,327.07320344427416,548.4880229618276
67.0,11,0,4.7357036135260335,461.9732788378425,176.07668907243342,0.48035395713284446,1.0229637886092964,327.07320344427416,548.4880229618276
67.0,12,0,5.4482079313503275,482.23022701424577,196.83352224414568,0.5247670640689537,1.0264347204287931,327.07320344427416,548.4880229618276
67.0,13,0,6.2679111882020315,503.3754169314999,218.5785545899558,0.5693989423937077,1.0303483845721622,327.07320344427416,548.4880229618276
67.0,14,0,7.21094186532838,525.4477968745745,241.3687778820601,0.6142777992091508,1.0347472818230037,327.07320344427416,548.4880229618276
67.0,15,0,8.295855034292726,548.4880229618276,265.26575058910174,0.6594348818031373,1.0396774402991629,327.07320344427416,548.4880229618276
67.0,0,1,8.129937933606872,327.07320344427416,39.2982046545541,0.1283137088690391,1.0069753500140057,327.07320344427416,548.4880229618276
67.0,0,2,9.365723204392593,341.4232655610047,53.756085379773374,0.17173135878736262,1.0080752984847487,327.07320344427416,548.4880229618276
67.0,0,3,10.789353111627268,356.40292460156,68.86627708024862,0.21522200911953368,1.009378361284765,327.07320344427416,548.4880229618276
67.0,0,4,12.429380841917663,372.0398036022214,84.66153332232135,0.25879779515895235,1.010906287257841,327.07320344427416,548.4880229618276
67.0,0,5,14.31869978812191,388.36273753678853,101.17674377000829,0.30247223369971654,1.0126827864133783,327.07320344427416,548.4880229618276
67.0,0,6,16.495203279227077,405.4018264893201,118.44913230921365,0.34626036639713237,1.014733686440646,327.07320344427416,548.4880229618276
67.0,0,7,19.002544591984368,423.1884911597842,136.518478320299,0.39017891774697816,1.017087099683355,327.07320344427416,548.4880229618276
67.0,0,8,21.891012487557195,441.7555308049719,155.42736399090956,0.4342464691967088,1.0197736009809788,327.07320344427416,548.4880229618276
67.0,0,9,25.218539833477227,461.13718372152056,175.22145091328704,0.47848365106352625,1.0228264167448273,327.07320344427416,548.4880229618276
67.0,0,10,29.051865540443334,481.3691903825782,195.94978960194285,0.5229133541139959,1.0262816255846776,327.07320344427416,548.4880229618276
67.0,0,11,33.467873118474024,502.4888593445365,217.6651660021007,0.5675609628597287,1.030178370733077,327.07320344427416,548.4880229618276
67.0,0,12,38.55513269930904,524.535136045366,240.42448954044627,0.6124546128459607,1.0345590844261512,327.07320344427416,548.4880229618276
67.0,0,13,44.41567745279854,547.5486746214211,264.2892278012393,0.6576254744572231,1.0394697242883182,327.07320344427416,548.4880229618276
67.0,0,14,51.167050026166585,571.5719128751462,289.3258934965539,0.7031080660397139,1.0449600216294588,327.07320344427416,548.4880229618276
67.0,0,15,58.94466005077842,596.6491505319275,315.6065900430482,0.7489405994467304,1.0510837413920764,327.07320344427416,548.4880229618276
67.0,0,16,67.90450000000008,622.8266309303988,338.6562303273692,0.7755521324427609,1.0566643227932753,327.07320344427416,548.4880229618276
68.0,1,0,1.1665608127112992,300.81895477001655,12.883339801281963,0.04387504488197176,1.0053415592566675,327.25547581139756,549.703172075984
68.0,2,0,1.3427371778526362,314.05581852198674,26.195818836722644,0.08730498687584899,1.006103854266898,327.25547581139756,549.703172075984
68.0,3,0,1.545520052741438,327.8751407899842,40.105759072001014,0.13078809995450785,1.0070329748766094,327.25547581139756,549.703172075984
68.0,4,0,1.7789276061052413,342.3025513552962,54.6425035925652,0.17433427957754533,1.008147425769183,327.25547581139756,549.703172075984
68.0,5,0,2.0475848386114417,357.3648077802808,69.83722424008765,0.21795457407912425,1.00946741638633,327.25547581139756,549.703172075984
68.0,6,0,2.356815227849924,373.0898450338444,85.72308420789868,0.26166130514794916,1.011015000369809,327.25547581139756,549.703172075984
68.0,7,0,2.7127462137256764,389.5068273005779,102.3354193669497,0.30546820060226604,1.0128142247733847,327.25547581139756,549.703172075984
68.0,8,0,3.1224306144680067,406.64620206963696,119.71194067738553,0.3493905407292177,1.0148912895039102,327.25547581139756,549.703172075984
68.0,9,0,3.5939863791301816,424.5397566036827,137.8929603331211,0.3934453195929481,1.0172747174321453,327.25547581139756,549.703172075984
68.0,10,0,4.1367574457932355,443.2206768926114,156.92164461288615,0.43765142286584635,1.0199955355856958,327.25547581139756,549.703172075984
68.0,11,0,4.761498892899926,462.723609201411,176.84429677435102,0.48202982390402754,1.023087467796282,327.25547581139756,549.703172075984
68.0,12,0,5.480590052516319,483.084724326293,197.71067373168472,0.5266037999734494,1.0265871391190071,327.25547581139756,549.703172075984
68.0,13,0,6.308279808387665,504.3417846782711,219.5743407049215,0.5713991707391826,1.0305342922696334,327.25547581139756,549.703172075984
68.0,14,0,7.260968939401079,526.534214318603,242.49306852563848,0.6164445613596748,1.034972016233864,327.25547581139756,549.703172075984
68.0,15,0,8.357535103127008,549.703172075984,266.5292788315857,0.6617716927831556,1.0399469870865028,327.25547581139756,549.703172075984
68.0,0,1,8.190384401064467,327.25547581139756,39.481749670846966,0.12887662785297688,1.0069884075259519,327.25547581139756,549.703172075984
68.0,0,2,9.440018464816161,341.66221950890815,53.99697135532952,0.17243936302508428,1.0080948458063699,327.25547581139756,549.703172075984
68.0,0,3,10.880313334803716,356.7031902226395,69.16936296043987,0.21607577326115937,1.0094060915313454,327.25547581139756,549.703172075984
68.0,0,4,12.540358761450047,372.40630848179296,85.03204248017545,0.25979813904039173,1.0109441451502788,327.25547581139756,549.703172075984
68.0,0,5,14.453682814706731,388.8007239589698,101.6202962565032,0.30362014350419425,1.0127329974651793,327.25547581139756,549.703172075984
68.0,0,6,16.65892905315832,405.91686958066015,118.97178088900786,0.34755701851455634,1.014798788981695,327.25547581139756,549.703172075984
68.0,0,7,19.200637011058788,423.7865180198345,137.12674882211346,0.3916257056585921,1.0171699799403018,327.25547581139756,549.703172075984
68.0,0,8,22.130141766859044,442.4428406755044,156.1283005781167,0.43584503375187145,1.019877531442771,327.25547581139756,549.703172075984
68.0,0,9,25.506610761882897,461.92046924873574,176.0226669670847,0.4802359145596715,1.022955098049242,327.25547581139756,549.703172075984
68.0,0,10,29.398238809860953,482.25556002941863,196.85952500809515,0.524821558640448,1.0264392321671574,327.25547581139756,549.703172075984
68.0,0,11,33.8836254330254,503.48586101312884,218.69235174401953,0.5696277134217662,1.0303696004821647,327.25547581139756,549.703172075984
68.0,0,12,39.05336234293268,525.6507819726697,241.5788206279184,0.6146829258480883,1.034789212589643,327.25547581139756,549.703172075984
68.0,0,13,45.011863128490894,548.791467614369,265.58124570704723,0.6600188321949211,1.039744661870034,327.25547581139756,549.703172075984
68.0,0,14,51.87947210554706,572.9508739549291,290.7670794343909,0.7056704779279467,1.0452863785072835,327.25547581139756,549.703172075984
68.0,0,15,59.79489492063761,598.1738480606106,317.2094706014139,0.7516766708023324,1.051468894372387,327.25547581139756,549.703172075984
68.0,0,16,68.91800000000002,624.5072112967673,340.43239943249733,0.7784000789317461,1.0570925835099059,327.25547581139756,549.703172075984
69.0,1,0,1.1671286304349564,300.8626775441983,12.92729618235309,0.0440215422540797,1.0053438708142755,327.43542719360335,550.9028479573558
69.0,2,0,1.3440446373763957,314.1471185502333,26.287676427222166,0.08759831024068054,1.0061095467109251,327.43542719360335,550.9028479573558
69.0,3,0,1.547777974212689,328.0181274027135,40.24975208011295,0.13122867302218424,1.0070432973727608,327.43542719360335,550.9028479573558
69.0,4,0,1.7823936726790794,342.50160371144005,54.84317940267984,0.17492263603112482,1.0081638295552628,327.43542719360335,550.9028479573558
69.0,5,0,2.0525729512480178,357.6245906705274,70.09946982611638,0.2186913744081007,1.0094915792969252,327.43542719360335,550.9028479573558
69.0,6,0,2.3637066181134045,373.4153255527965,86.05215552407316,0.262547355670932,1.0110488538452762,327.43542719360335,550.9028479573558
69.0,7,0,2.7220026324111894,389.90329243372264,102.73697412966416,0.3065044749467667,1.01285998355905,327.43542719360335,550.9028479573558
69.0,8,0,3.13460996981393,407.11927724338284,120.19207501221179,0.3505782040687835,1.014951484256115,327.43542719360335,550.9028479573558
69.0,9,0,3.609761263953322,425.09542524919465,138.45824983024784,0.394785755978135,1.0173522304578293,327.43542719360335,550.9028479573558
69.0,10,0,4.1569370697533286,443.8653010767762,157.5791904130096,0.43914626602620943,1.0200936399512601,327.43542719360335,550.9028479573558
69.0,11,0,4.787055026172179,463.4639513809974,177.60177739669098,0.4836809919439762,1.0232098700491121,327.43542719360335,550.9028479573558
69.0,12,0,5.51268769266217,483.9279702842403,198.57640345766657,0.5284135344361048,1.0267380258707348,327.43542719360335,550.9028479573558
69.0,13,0,6.3483134057744826,505.2955677040527,220.55733544662,0.5733700805699763,1.0307183808933646,327.43542719360335,550.9028479573558
69.0,14,0,7.310605161177548,527.6066406977754,243.6031202389384,0.6185796723661686,1.035194609927468,327.43542719360335,550.9028479573558
69.0,15,0,8.418763285067465,550.9028479573558,267.77703968191946,0.6640745032603226,1.0402140345497206,327.43542719360335,550.9028479573558
69.0,0,1,8.250388019366115,327.43542719360335,39.662959833727214,0.12943208162006342,1.0070013218802376,327.43542719360335,550.9028479573558
69.0,0,2,9.513805578848993,341.8980668977985,54.23473023927114,0.17313769635871243,1.0081141784686596,327.43542719360335,550.9028479573558
69.0,0,3,10.970695727240765,356.9995133096432,69.46847744874107,0.2169176551652792,1.0094335195958222,327.43542719360335,550.9028479573558
69.0,0,4,12.650685757892038,372.76798216416813,85.39768127620322,0.2607843828169257,1.0109815956486745,327.43542719360335,550.9028479573558
69.0,0,5,14.587939919575549,389.2329354696409,102.05802202971238,0.3047517278507506,1.0127826764494177,327.43542719360335,550.9028479573558
69.0,0,6,16.821854180069813,406.425136554758,119.48758620892501,0.34883511132082173,1.0148632134417122,327.43542719360335,550.9028479573558
69.0,0,7,19.397857381891775,424.37670754724047,137.7270964117583,0.39305169083006514,1.0172520127773288,327.43542719360335,550.9028479573558
69.0,0,8,22.3683350824678,443.1211893912266,156.82016849525507,0.437420541429296,1.0199804197270563,327.43542719360335,550.9028479573558
69.0,0,9,25.793694865941116,462.6936045156,176.81359940922917,0.4819628551470728,1.0230825147985085,327.43542719360335,550.9028479573558
69.0,0,10,29.74359479077849,483.130522270342,197.75768953659525,0.5267021611046988,1.0265953218874833,327.43542719360335,550.9028479573558
69.0,0,11,34.298359954865916,504.4701272531717,219.7066038353574,0.5716645683827909,1.0305590287158872,327.43542719360335,550.9028479573558
69.0,0,12,39.55061598533699,526.7522906541351,242.71877658800503,0.6168790340419422,1.0350172197145648,327.43542719360335,550.9028479573558
69.0,0,13,45.6071726717555,550.0186447514448,266.85736512860046,0.6623776589629321,1.0400171213897906,327.43542719360335,550.9028479573558
69.0,0,14,52.59119604818461,574.3126606977597,292.1907585401984,0.7081960144648856,1.0456098600631698,327.43542719360335,550.9028479573558
69.0,0,15,60.64471309556683,599.6797297422411,318.79314799937544,0.7543735029863025,1.0518507316910184,327.43542719360335,550.9028479573558
69.0,0,16,69.93149999999986,626.1672480401407,342.1875626704229,0.7812068270832734,1.057515203242481,327.43542719360335,550.9028479573558
70.0,1,0,1.1676885482806094,300.9057643612843,12.970613307372375,0.0441658884578363,1.0053461500904164,327.6131196759008,552.0874645060054
70.0,2,0,1.3453345296355963,314.23710358106734,26.37821149854727,0.0878873278242863,1.006115162981766,327.6131196759008,552.0874645060054
70.0,3,0,1.5500066342989303,328.1590749071185,40.391693073470094,0.13166278155343217,1.0070534868467258,327.6131196759008,552.0874645060054
70.0,4,0,1.7858164742277562,342.6978457243647,55.0410251478369,0.17550236429446336,1.008180029074653,327.6131196759008,552.0874645060054
